5,1,1,23,1,2,1,2,2,2,1,1,2,4,7,1871,1,28,NaN,NaN,NaN,0,28
5,1,2,23,1,2,1,2,2,2,1,2,2,3,8,1994,0,30,1641,0,29,0,28
5,1,3,23,1,2,1,2,2,2,1,1,3,4,10,978,1,28,1200,1,29,0,28
5,1,4,23,1,2,1,2,2,2,3,NaN,NaN,NaN,NaN,1131,0,30,1753,0,30,0,28
5,1,5,23,1,2,1,2,2,2,1,1,2,1,5,1120,1,30,1138,1,28,0,28
5,1,6,23,1,2,1,2,2,2,3,NaN,NaN,NaN,NaN,29,0,30,NaN,NaN,NaN,0,28
5,1,7,23,1,2,1,2,2,2,1,1,1,4,2,1411,0,31,1282,1,30,0,28
5,1,8,23,1,2,1,2,2,2,1,1,3,2,10,NaN,NaN,NaN,1784,0,28,0,28
5,1,9,23,1,2,1,2,2,2,1,1,3,1,5,1649,0,29,1054,0,30,0,28
5,1,10,23,1,2,1,2,2,2,1,2,1,1,6,149,1,30,1219,1,30,2,30
5,1,11,23,1,2,1,2,2,2,1,1,1,1,2,NaN,NaN,NaN,1499,1,30,0,28
5,1,12,23,1,2,1,2,2,2,1,2,2,3,5,1757,0,30,988,0,30,3,31
5,1,13,23,1,2,1,2,2,2,2,2,1,4,5,158,0,30,2030,1,30,0,28
5,1,14,23,1,2,1,2,2,2,1,2,2,4,3,851,0,29,1203,1,28,0,28
5,1,15,23,1,2,1,2,2,2,1,1,3,4,7,827,0,30,1133,1,29,0,28
5,1,16,23,1,2,1,2,2,2,1,2,1,4,3,NaN,NaN,NaN,1348,1,30,0,28
5,1,17,23,1,2,1,2,2,2,1,2,2,4,9,1308,0,31,NaN,NaN,31,0,28
5,1,18,23,1,2,1,2,2,2,1,1,2,4,2,1513,0,31,1223,0,30,0,28
5,1,19,23,1,2,1,2,2,2,1,2,3,2,8,1757,1,31,1308,0,28,0,28
5,1,20,23,1,2,1,2,2,2,1,2,1,2,8,1096,0,29,1077,1,30,0,28
5,1,21,23,1,2,1,2,2,2,1,2,3,2,7,1062,0,28,1763,1,29,0,28
5,1,22,23,1,2,1,2,2,2,1,1,3,4,9,755,0,29,1141,0,30,0,28
5,1,23,23,1,2,1,2,2,2,1,2,3,2,5,1873,0,28,1090,0,30,0,28
5,1,24,23,1,2,1,2,2,2,3,NaN,NaN,NaN,NaN,1704,0,29,1911,0,28,0,28
5,1,25,23,1,2,1,2,2,2,1,2,3,2,3,659,0,29,866,0,30,0,28
5,1,26,23,1,2,1,2,2,2,1,1,3,3,6,676,0,28,903,1,29,0,28
5,1,27,23,1,2,1,2,2,2,1,1,3,4,5,713,0,31,954,0,30,0,28
5,1,28,23,1,2,1,2,2,2,1,2,1,4,1,582,0,29,742,1,30,0,28
5,1,29,23,1,2,1,2,2,2,1,1,2,4,8,774,0,31,1205,0,29,0,28
5,1,30,23,1,2,1,2,2,2,2,2,3,1,5,2713,0,29,1319,0,28,3,31
5,1,31,23,1,2,1,2,2,2,1,2,2,1,7,1605,1,30,1617,0,30,0,28
5,1,32,23,1,2,1,2,2,2,1,1,1,1,1,1064,1,30,998,0,29,0,28
5,1,33,23,1,2,1,2,2,2,1,2,2,3,3,760,0,31,1239,1,28,0,28
5,1,34,23,1,2,1,2,2,2,2,2,1,2,7,688,1,31,382,1,30,3,31
5,1,35,23,1,2,1,2,2,2,1,1,3,2,2,1272,0,29,1462,0,30,0,28
5,1,36,23,1,2,1,2,2,2,1,2,3,1,2,697,0,28,937,0,30,0,28
5,1,37,23,1,2,1,2,2,2,3,NaN,NaN,NaN,NaN,466,0,29,NaN,NaN,31,1,29
5,1,38,23,1,2,1,2,2,2,1,1,2,3,9,524,0,31,1369,0,30,0,28
5,1,39,23,1,2,1,2,2,2,1,2,2,4,4,475,0,31,1031,0,29,0,28
5,1,40,23,1,2,1,2,2,2,1,2,2,1,5,NaN,NaN,NaN,1485,0,29,0,28
5,1,41,23,1,2,1,2,2,2,1,2,3,2,10,323,0,30,703,1,29,0,28
5,1,42,23,1,2,1,2,2,2,1,2,3,4,7,611,0,30,1012,1,29,0,28
5,1,43,23,1,2,1,2,2,2,3,NaN,NaN,NaN,NaN,437,0,28,901,0,30,0,28
5,1,44,23,1,2,1,2,2,2,2,2,1,3,9,833,1,29,478,1,30,3,31
5,1,45,23,1,2,1,2,2,2,1,2,3,4,4,16,0,29,NaN,NaN,NaN,1,29
5,1,46,23,1,2,1,2,2,2,3,NaN,NaN,NaN,NaN,1374,0,28,1354,0,30,1,29
5,1,47,23,1,2,1,2,2,2,3,NaN,NaN,NaN,NaN,732,0,29,713,0,30,0,28
5,1,48,23,1,2,1,2,2,2,1,1,3,2,9,302,0,28,762,0,30,0,28
5,1,49,23,1,2,1,2,2,2,1,1,1,2,6,729,1,31,1465,0,28,0,28
5,1,50,23,1,2,1,2,2,2,1,2,3,2,2,847,0,30,717,0,28,0,28
5,1,51,23,1,2,1,2,2,2,1,2,3,2,9,337,0,28,893,1,29,NaN,NaN
5,1,52,23,1,2,1,2,2,2,1,1,2,1,2,333,0,28,843,0,29,0,28
5,1,53,23,1,2,1,2,2,2,3,NaN,NaN,NaN,NaN,640,0,28,830,0,30,0,28
5,1,54,23,1,2,1,2,2,2,2,1,3,3,9,937,1,29,822,1,29,3,31
5,1,55,23,1,2,1,2,2,2,1,2,3,4,10,NaN,NaN,NaN,1483,0,30,0,28
5,1,56,23,1,2,1,2,2,2,3,NaN,NaN,NaN,NaN,722,0,28,948,0,29,0,28
5,1,57,23,1,2,1,2,2,2,3,NaN,NaN,NaN,NaN,656,0,28,685,0,30,0,28
5,1,58,23,1,2,1,2,2,2,1,1,1,3,9,1990,0,28,1480,0,29,0,28
5,1,59,23,1,2,1,2,2,2,1,2,1,3,4,802,1,29,863,1,30,0,28
5,1,60,23,1,2,1,2,2,2,1,1,3,1,4,1446,0,28,1522,0,30,0,28
5,1,61,23,1,2,1,2,2,2,1,1,1,4,4,1098,0,31,1514,0,29,0,28
5,1,62,23,1,2,1,2,2,2,1,1,2,3,6,1268,0,30,1184,0,29,0,28
5,1,63,23,1,2,1,2,2,2,3,NaN,NaN,NaN,NaN,1870,0,29,1564,0,29,0,28
5,1,64,23,1,2,1,2,2,2,1,1,2,1,6,656,0,29,701,0,30,0,28
5,1,65,23,1,2,1,2,2,2,1,2,2,4,6,833,0,30,NaN,NaN,31,0,28
5,1,66,23,1,2,1,2,2,2,1,2,2,1,1,279,0,28,579,0,29,2,30
5,1,67,23,1,2,1,2,2,2,1,1,1,4,9,852,0,31,1232,0,29,0,28
5,1,68,23,1,2,1,2,2,2,1,2,3,1,4,623,0,28,958,0,28,0,28
5,1,69,23,1,2,1,2,2,2,1,1,1,2,4,1249,0,28,1935,1,30,0,28
5,1,70,23,1,2,1,2,2,2,1,1,2,2,2,302,0,28,NaN,NaN,31,0,28
5,1,71,23,1,2,1,2,2,2,1,2,2,3,6,347,1,29,617,0,30,0,28
5,1,72,23,1,2,1,2,2,2,1,2,3,3,7,1761,0,31,1921,1,29,0,28
5,1,73,23,1,2,1,2,2,2,1,2,1,1,5,286,0,28,746,0,29,0,28
5,1,74,23,1,2,1,2,2,2,1,2,1,2,10,459,0,29,1064,1,30,0,28
5,1,75,23,1,2,1,2,2,2,1,1,2,2,9,259,0,30,369,0,30,0,28
5,1,76,23,1,2,1,2,2,2,1,1,1,3,2,1152,0,31,NaN,NaN,31,0,28
5,1,77,23,1,2,1,2,2,2,1,2,3,3,4,316,0,28,701,1,29,0,28
5,1,78,23,1,2,1,2,2,2,1,1,1,3,3,332,0,28,566,1,30,0,28
5,1,79,23,1,2,1,2,2,2,1,1,2,4,1,329,1,28,599,0,29,0,28
5,1,80,23,1,2,1,2,2,2,1,1,1,3,1,342,0,28,531,1,30,0,28
5,1,81,23,1,2,1,2,2,2,1,2,3,4,1,726,0,29,NaN,NaN,31,0,28
5,1,82,23,1,2,1,2,2,2,1,1,2,4,6,393,1,28,632,0,29,0,28
5,1,83,23,1,2,1,2,2,2,2,1,2,3,7,822,1,29,788,1,28,3,31
5,1,84,23,1,2,1,2,2,2,1,1,2,4,10,1477,0,30,1603,0,30,0,28
5,1,85,23,1,2,1,2,2,2,1,2,1,4,4,1956,1,28,1490,1,30,0,28
5,1,86,23,1,2,1,2,2,2,1,1,2,2,1,NaN,NaN,NaN,1093,0,30,1,29
5,1,87,23,1,2,1,2,2,2,1,2,1,4,10,516,0,30,867,1,30,1,29
5,1,88,23,1,2,1,2,2,2,1,2,2,4,1,447,0,29,NaN,NaN,31,0,28
5,1,89,23,1,2,1,2,2,2,1,2,1,2,6,393,0,30,408,0,29,0,28
5,1,90,23,1,2,1,2,2,2,3,NaN,NaN,NaN,NaN,58,0,29,519,0,29,0,28
5,1,91,23,1,2,1,2,2,2,1,1,3,4,8,185,0,29,NaN,NaN,NaN,0,28
5,1,92,23,1,2,1,2,2,2,1,1,2,4,4,453,0,30,1203,0,30,0,28
5,1,93,23,1,2,1,2,2,2,1,1,1,3,6,588,0,31,1119,0,29,0,28
5,1,94,23,1,2,1,2,2,2,1,1,2,3,3,306,1,29,431,0,30,0,28
