7,1,1,28,1,1,2,2,1,1,1,2,1,4,5,348,0,28,1105,1,28,0,28
7,1,2,28,1,1,2,2,1,1,1,1,3,3,2,16,0,28,433,0,28,0,28
7,1,3,28,1,1,2,2,1,1,1,1,2,1,3,1500,1,28,766,0,28,0,28
7,1,4,28,1,1,2,2,1,1,1,1,1,3,3,486,0,28,1129,1,28,0,28
7,1,5,28,1,1,2,2,1,1,1,1,2,2,3,332,1,29,1064,1,29,0,28
7,1,6,28,1,1,2,2,1,1,1,2,2,1,9,1209,1,28,650,0,28,0,28
7,1,7,28,1,1,2,2,1,1,1,2,2,1,10,31,1,28,NaN,NaN,NaN,0,28
7,1,8,28,1,1,2,2,1,1,1,2,3,3,2,44,0,28,540,0,28,0,28
7,1,9,28,1,1,2,2,1,1,3,NaN,NaN,NaN,NaN,340,0,28,740,0,28,0,28
7,1,10,28,1,1,2,2,1,1,1,1,3,1,8,316,1,28,942,0,28,0,28
7,1,11,28,1,1,2,2,1,1,1,2,3,3,7,230,0,28,776,0,28,0,28
7,1,12,28,1,1,2,2,1,1,1,2,1,1,8,392,1,28,853,1,28,0,28
7,1,13,28,1,1,2,2,1,1,1,1,2,2,8,427,0,28,761,0,28,0,28
7,1,14,28,1,1,2,2,1,1,3,NaN,NaN,NaN,NaN,334,0,28,906,0,28,0,28
7,1,15,28,1,1,2,2,1,1,1,1,3,4,3,214,0,28,755,0,28,0,28
7,1,16,28,1,1,2,2,1,1,1,1,3,4,7,304,0,28,611,0,28,0,28
7,1,17,28,1,1,2,2,1,1,1,2,3,3,3,312,0,28,694,0,28,NaN,NaN
7,1,18,28,1,1,2,2,1,1,1,1,1,4,3,354,0,28,751,1,28,0,28
7,1,19,28,1,1,2,2,1,1,1,1,1,1,1,103,1,28,330,1,28,0,28
7,1,20,28,1,1,2,2,1,1,1,1,1,2,2,NaN,NaN,NaN,334,1,28,0,28
7,1,21,28,1,1,2,2,1,1,1,2,1,1,4,430,1,28,946,1,28,0,28
7,1,22,28,1,1,2,2,1,1,1,1,1,1,2,295,1,28,602,1,28,0,28
7,1,23,28,1,1,2,2,1,1,1,1,1,4,5,283,0,28,715,1,28,0,28
7,1,24,28,1,1,2,2,1,1,1,2,3,2,2,420,0,28,1172,0,28,0,28
7,1,25,28,1,1,2,2,1,1,1,2,2,1,2,315,1,28,377,0,28,0,28
7,1,26,28,1,1,2,2,1,1,1,2,1,3,4,476,0,28,747,1,28,0,28
7,1,27,28,1,1,2,2,1,1,1,2,3,2,1,381,0,28,702,0,28,0,28
7,1,28,28,1,1,2,2,1,1,3,NaN,NaN,NaN,NaN,412,0,28,1068,0,28,0,28
7,1,29,28,1,1,2,2,1,1,1,1,3,1,9,574,1,28,1261,0,28,0,28
7,1,30,28,1,1,2,2,1,1,1,1,1,4,7,287,0,28,444,1,28,0,28
7,1,31,28,1,1,2,2,1,1,2,1,3,1,5,22,0,30,NaN,NaN,NaN,3,31
7,1,32,28,1,1,2,2,1,1,1,2,1,2,6,394,0,28,921,1,28,0,28
7,1,33,28,1,1,2,2,1,1,1,2,3,1,8,336,1,28,NaN,NaN,NaN,0,28
7,1,34,28,1,1,2,2,1,1,1,2,2,3,8,1155,0,28,1491,0,28,1,29
