14,1,1,18,1,2,2,2,2,1,1,1,3,3,4,1821,0,28,1710,0,28,0,28
14,1,2,18,1,2,2,2,2,1,1,1,3,1,5,NaN,NaN,NaN,1907,1,30,2,30
14,1,3,18,1,2,2,2,2,1,1,1,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,0,28
14,1,4,18,1,2,2,2,2,1,2,2,3,1,4,1537,0,31,1370,1,30,2,30
14,1,5,18,1,2,2,2,2,1,2,2,2,2,2,1381,1,31,2161,1,29,2,30
14,1,6,18,1,2,2,2,2,1,1,2,3,1,7,311,0,29,NaN,NaN,NaN,0,28
14,1,7,18,1,2,2,2,2,1,2,2,1,3,8,1500,1,29,795,1,28,3,31
14,1,8,18,1,2,2,2,2,1,1,1,2,4,2,NaN,NaN,NaN,NaN,NaN,NaN,0,28
14,1,9,18,1,2,2,2,2,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1419,0,29,0,28
14,1,10,18,1,2,2,2,2,1,1,2,2,4,5,NaN,NaN,NaN,1742,0,30,0,28
14,1,11,18,1,2,2,2,2,1,1,2,1,3,4,NaN,NaN,NaN,935,0,30,0,28
14,1,12,18,1,2,2,2,2,1,2,1,3,3,5,1521,1,29,1392,1,30,3,31
14,1,13,18,1,2,2,2,2,1,1,1,1,2,10,1712,0,28,1136,0,29,0,28
14,1,14,18,1,2,2,2,2,1,1,2,1,1,10,1264,0,31,1343,1,28,0,28
14,1,15,18,1,2,2,2,2,1,1,1,1,2,6,1681,0,28,NaN,NaN,NaN,0,28
14,1,16,18,1,2,2,2,2,1,1,1,2,2,6,1855,1,31,1580,1,29,0,28
14,1,17,18,1,2,2,2,2,1,1,1,3,2,5,NaN,NaN,NaN,NaN,NaN,NaN,0,28
14,1,18,18,1,2,2,2,2,1,1,1,3,4,3,576,0,30,1378,0,29,0,28
14,1,19,18,1,2,2,2,2,1,1,2,3,3,10,965,1,29,1619,0,29,0,28
14,1,20,18,1,2,2,2,2,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1377,0,29,2,30
14,1,21,18,1,2,2,2,2,1,1,2,1,4,2,1620,0,30,1025,1,28,0,28
14,1,22,18,1,2,2,2,2,1,1,1,3,1,3,1155,0,31,1375,0,29,1,29
14,1,23,18,1,2,2,2,2,1,1,1,2,4,3,1618,1,28,1663,1,29,1,29
14,1,24,18,1,2,2,2,2,1,3,NaN,NaN,NaN,NaN,835,0,30,1999,0,29,0,28
14,1,25,18,1,2,2,2,2,1,1,1,1,3,8,1143,1,29,1059,0,29,0,28
14,1,26,18,1,2,2,2,2,1,1,2,1,1,6,1756,0,31,1704,0,30,0,28
14,1,27,18,1,2,2,2,2,1,2,1,2,4,9,1164,1,28,1293,1,29,3,31
14,1,28,18,1,2,2,2,2,1,1,2,1,2,3,1031,0,28,1175,0,29,1,29
14,1,29,18,1,2,2,2,2,1,1,1,3,1,6,418,0,28,1282,0,29,0,28
14,1,30,18,1,2,2,2,2,1,1,2,3,1,8,NaN,NaN,38,NaN,NaN,NaN,NaN,37
14,1,31,18,1,2,2,2,2,1,1,2,3,3,3,NaN,NaN,38,NaN,NaN,37,NaN,37
14,1,32,18,1,2,2,2,2,1,1,1,1,3,4,NaN,NaN,39,NaN,NaN,38,NaN,37
14,1,33,18,1,2,2,2,2,1,1,1,1,3,2,NaN,NaN,39,NaN,NaN,39,NaN,40
14,1,34,18,1,2,2,2,2,1,1,1,1,1,2,NaN,NaN,38,NaN,NaN,NaN,NaN,37
14,1,35,18,1,2,2,2,2,1,1,1,3,3,8,NaN,NaN,38,NaN,NaN,39,NaN,37
14,1,36,18,1,2,2,2,2,1,1,2,1,4,9,309,0,29,NaN,NaN,NaN,0,28
14,1,37,18,1,2,2,2,2,1,3,NaN,NaN,NaN,NaN,1275,0,28,905,0,28,0,28
14,1,38,18,1,2,2,2,2,1,1,1,1,3,1,1591,1,29,1250,0,30,1,29
14,1,39,18,1,2,2,2,2,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1414,0,29,1,29
14,1,40,18,1,2,2,2,2,1,1,2,3,1,4,847,0,29,1212,0,28,0,28
14,1,41,18,1,2,2,2,2,1,1,2,1,2,5,1393,0,29,1242,0,29,0,28
14,1,42,18,1,2,2,2,2,1,1,2,3,2,3,1227,1,31,1450,1,30,0,28
14,1,43,18,1,2,2,2,2,1,1,2,2,2,5,1182,0,29,426,1,29,0,28
14,1,44,18,1,2,2,2,2,1,1,2,3,2,8,1405,0,29,1244,1,30,0,28
14,1,45,18,1,2,2,2,2,1,1,2,3,1,2,1474,1,30,1598,0,29,0,28
14,1,46,18,1,2,2,2,2,1,1,2,2,2,2,552,0,29,1925,1,29,0,28
14,1,47,18,1,2,2,2,2,1,1,1,1,2,8,490,0,28,859,1,28,0,28
14,1,48,18,1,2,2,2,2,1,3,NaN,NaN,NaN,NaN,644,0,30,1506,0,30,0,28
14,1,49,18,1,2,2,2,2,1,1,2,3,3,1,500,1,29,815,0,29,1,29
14,1,50,18,1,2,2,2,2,1,1,1,3,4,7,614,0,30,1108,0,29,2,30
14,1,51,18,1,2,2,2,2,1,1,1,1,3,5,892,0,28,1357,0,29,1,29
14,1,52,18,1,2,2,2,2,1,1,2,1,2,6,982,0,30,1141,1,28,0,28
14,1,53,18,1,2,2,2,2,1,1,1,1,1,9,806,1,30,1456,0,29,0,28
14,1,54,18,1,2,2,2,2,1,1,1,1,2,5,976,1,31,1406,0,30,0,28
14,1,55,18,1,2,2,2,2,1,1,2,2,2,1,49,0,30,NaN,NaN,NaN,0,28
14,1,56,18,1,2,2,2,2,1,1,2,1,3,2,412,1,29,1497,0,29,0,28
14,1,57,18,1,2,2,2,2,1,1,2,3,4,6,1247,0,29,1096,0,29,0,28
14,1,58,18,1,2,2,2,2,1,1,1,2,2,1,1894,0,30,1608,1,29,0,28
14,1,59,18,1,2,2,2,2,1,1,1,1,1,6,1122,0,28,1296,1,28,NaN,63
14,1,60,18,1,2,2,2,2,1,1,2,3,3,4,1815,1,29,935,0,29,0,28
14,1,61,18,1,2,2,2,2,1,2,1,3,2,9,752,1,31,1691,1,30,3,31
14,1,62,18,1,2,2,2,2,1,1,2,1,3,9,875,1,29,1304,0,29,0,28
14,1,63,18,1,2,2,2,2,1,1,1,2,2,4,801,1,31,1371,0,28,0,28
