19,1,1,20,1,1,2,1,2,1,1,1,1,1,10,1390,0,29,938,1,28,0,28
19,1,2,20,1,1,2,1,2,1,1,2,1,2,3,1258,0,28,447,1,28,0,28
19,1,3,20,1,1,2,1,2,1,2,1,1,3,9,2180,1,29,794,1,28,3,31
19,1,4,20,1,1,2,1,2,1,1,2,1,4,1,1344,0,30,NaN,NaN,NaN,1,29
19,1,5,20,1,1,2,1,2,1,1,2,3,4,3,1639,0,29,NaN,NaN,NaN,2,30
19,1,6,20,1,1,2,1,2,1,1,2,2,4,6,1419,0,29,1139,0,28,0,28
19,1,7,20,1,1,2,1,2,1,1,1,2,2,5,NaN,NaN,NaN,NaN,NaN,NaN,1,29
19,1,8,20,1,1,2,1,2,1,1,1,3,1,3,NaN,NaN,NaN,295,0,29,1,29
19,1,9,20,1,1,2,1,2,1,1,2,3,1,4,1577,1,30,1116,1,30,0,28
19,1,10,20,1,1,2,1,2,1,1,1,1,3,2,1170,1,29,1159,0,29,0,28
19,1,11,20,1,1,2,1,2,1,2,2,2,4,6,1511,0,30,1869,1,29,2,30
19,1,12,20,1,1,2,1,2,1,1,1,1,4,6,NaN,NaN,NaN,1102,0,29,1,29
19,1,13,20,1,1,2,1,2,1,1,2,1,4,6,1606,1,28,1610,0,30,1,29
19,1,14,20,1,1,2,1,2,1,1,1,1,1,1,820,0,29,854,0,29,0,28
19,1,15,20,1,1,2,1,2,1,2,2,3,2,9,1843,1,31,NaN,NaN,31,3,31
19,1,16,20,1,1,2,1,2,1,1,2,2,2,9,NaN,NaN,NaN,1088,0,30,1,29
19,1,17,20,1,1,2,1,2,1,1,1,3,1,7,845,1,30,417,1,30,0,28
19,1,18,20,1,1,2,1,2,1,1,1,1,3,5,1699,1,29,1542,0,29,0,28
19,1,19,20,1,1,2,1,2,1,1,2,1,3,4,14,0,28,1412,1,28,1,29
19,1,20,20,1,1,2,1,2,1,1,2,3,3,2,642,1,29,166,0,29,1,29
19,1,21,20,1,1,2,1,2,1,1,1,1,2,10,1289,0,30,1466,0,30,0,28
19,1,22,20,1,1,2,1,2,1,3,NaN,NaN,NaN,NaN,1055,0,28,1925,0,28,0,28
19,1,23,20,1,1,2,1,2,1,1,1,2,4,7,510,1,28,54,0,28,0,28
19,1,24,20,1,1,2,1,2,1,1,2,3,3,7,1236,0,28,571,0,28,0,28
19,1,25,20,1,1,2,1,2,1,1,1,2,3,9,1745,0,28,488,0,28,0,28
19,1,26,20,1,1,2,1,2,1,1,1,2,4,8,925,0,30,658,0,30,0,28
19,1,27,20,1,1,2,1,2,1,1,2,3,4,1,267,1,28,16,0,28,0,28
19,1,28,20,1,1,2,1,2,1,1,1,1,2,1,1760,0,30,NaN,NaN,NaN,0,28
19,1,29,20,1,1,2,1,2,1,2,2,1,3,6,1730,1,29,779,1,28,3,31
19,1,30,20,1,1,2,1,2,1,1,2,1,3,6,1526,0,28,920,1,28,0,28
19,1,31,20,1,1,2,1,2,1,1,1,1,1,7,1842,1,30,1301,1,28,1,29
19,1,32,20,1,1,2,1,2,1,1,1,3,3,7,1047,0,30,825,0,28,0,28
19,1,33,20,1,1,2,1,2,1,1,1,3,3,5,1636,1,29,NaN,NaN,NaN,1,29
19,1,34,20,1,1,2,1,2,1,1,2,1,4,2,896,0,29,419,1,28,0,28
19,1,35,20,1,1,2,1,2,1,1,2,1,1,4,1318,0,28,316,1,28,0,28
19,1,36,20,1,1,2,1,2,1,1,2,3,4,2,1413,0,29,172,0,29,0,28
19,1,37,20,1,1,2,1,2,1,1,1,3,2,2,1669,1,31,NaN,NaN,NaN,2,30
19,1,38,20,1,1,2,1,2,1,1,2,1,3,5,1628,0,30,976,0,30,0,28
