11,1,1,20,1,1,2,1,2,1,1,2,2,2,4,NaN,NaN,NaN,1563,0,28,0,28
11,1,2,20,1,1,2,1,2,1,3,NaN,NaN,NaN,NaN,1620,0,28,925,0,28,0,28
11,1,3,20,1,1,2,1,2,1,1,1,1,2,3,NaN,NaN,NaN,1291,1,28,1,29
11,1,4,20,1,1,2,1,2,1,1,1,2,4,9,1027,1,28,377,0,28,0,28
11,1,5,20,1,1,2,1,2,1,1,1,1,3,2,1892,1,29,1758,0,29,1,29
11,1,6,20,1,1,2,1,2,1,1,2,3,3,1,975,0,28,1270,0,28,0,28
11,1,7,20,1,1,2,1,2,1,1,2,3,4,7,1180,1,28,675,0,28,0,28
11,1,8,20,1,1,2,1,2,1,1,1,1,2,2,NaN,NaN,NaN,1270,1,28,1,29
11,1,9,20,1,1,2,1,2,1,1,1,2,4,6,458,1,28,1103,0,28,0,28
11,1,10,20,1,1,2,1,2,1,1,1,3,4,1,565,1,28,425,0,28,0,28
11,1,11,20,1,1,2,1,2,1,1,1,2,1,1,898,0,28,508,0,28,0,28
11,1,12,20,1,1,2,1,2,1,1,1,3,2,10,696,0,28,416,0,28,0,28
11,1,13,20,1,1,2,1,2,1,1,1,2,3,4,566,0,28,682,0,28,0,28
11,1,14,20,1,1,2,1,2,1,1,1,3,2,4,NaN,NaN,NaN,NaN,NaN,32,1,29
11,1,15,20,1,1,2,1,2,1,1,1,3,2,7,NaN,NaN,32,NaN,NaN,NaN,0,28
11,1,16,20,1,1,2,1,2,1,1,2,1,2,2,907,1,31,1902,0,29,1,29
11,1,17,20,1,1,2,1,2,1,1,2,2,4,10,1009,0,31,999,1,29,3,31
11,1,18,20,1,1,2,1,2,1,1,2,3,2,8,1558,1,31,893,0,29,1,29
11,1,19,20,1,1,2,1,2,1,1,2,1,2,10,1817,0,28,782,1,28,0,28
11,1,20,20,1,1,2,1,2,1,1,2,3,3,4,1447,1,29,NaN,NaN,NaN,1,29
11,1,21,20,1,1,2,1,2,1,1,1,2,2,7,1666,0,28,741,0,28,0,28
11,1,22,20,1,1,2,1,2,1,2,1,1,4,1,1230,0,31,790,1,28,3,31
11,1,23,20,1,1,2,1,2,1,1,2,2,4,3,NaN,NaN,NaN,527,0,28,2,30
11,1,24,20,1,1,2,1,2,1,1,1,1,1,10,NaN,NaN,NaN,1494,1,28,0,28
11,1,25,20,1,1,2,1,2,1,3,NaN,NaN,NaN,NaN,1191,0,28,876,0,28,0,28
11,1,26,20,1,1,2,1,2,1,1,2,3,1,2,1257,0,28,1038,0,28,0,28
11,1,27,20,1,1,2,1,2,1,1,1,3,2,5,1369,1,31,1775,0,28,1,29
11,1,28,20,1,1,2,1,2,1,1,1,3,4,2,858,1,28,418,0,28,0,28
11,1,29,20,1,1,2,1,2,1,1,1,3,2,9,1381,1,31,1821,0,28,1,29
11,1,30,20,1,1,2,1,2,1,1,1,1,3,5,1573,1,29,1018,1,28,1,29
11,1,31,20,1,1,2,1,2,1,2,2,2,4,8,1892,0,29,1502,1,29,NaN,NaN
11,1,32,20,1,1,2,1,2,1,1,1,3,3,4,NaN,NaN,NaN,1923,1,30,1,29
11,1,33,20,1,1,2,1,2,1,1,2,3,2,10,NaN,NaN,NaN,1744,0,28,1,29
11,1,34,20,1,1,2,1,2,1,1,1,2,3,6,872,0,28,322,0,28,0,28
11,1,35,20,1,1,2,1,2,1,1,2,1,1,6,872,0,28,302,1,28,0,28
11,1,36,20,1,1,2,1,2,1,1,2,1,4,2,NaN,NaN,NaN,1620,1,28,0,28
11,1,37,20,1,1,2,1,2,1,1,1,3,2,2,1270,1,31,1465,0,28,1,29
11,1,38,20,1,1,2,1,2,1,1,2,2,4,9,824,1,28,974,0,28,0,28
11,1,39,20,1,1,2,1,2,1,1,1,3,4,5,NaN,NaN,NaN,777,0,28,0,28
11,1,40,20,1,1,2,1,2,1,1,1,1,2,8,NaN,NaN,NaN,229,0,29,1,29
11,1,41,20,1,1,2,1,2,1,1,2,2,2,5,1043,1,31,NaN,NaN,NaN,0,28
11,1,42,20,1,1,2,1,2,1,1,2,1,4,3,1846,1,28,NaN,NaN,NaN,1,29
11,1,43,20,1,1,2,1,2,1,2,2,1,4,7,2057,1,28,513,1,28,3,31
11,1,44,20,1,1,2,1,2,1,1,2,2,2,3,NaN,NaN,NaN,NaN,NaN,NaN,1,29
11,1,45,20,1,1,2,1,2,1,1,2,1,3,10,826,0,28,321,1,28,0,28
11,1,46,20,1,1,2,1,2,1,3,NaN,NaN,NaN,NaN,596,0,28,427,0,28,0,28
11,1,47,20,1,1,2,1,2,1,1,1,2,3,1,674,0,28,364,0,28,0,28
11,1,48,20,1,1,2,1,2,1,1,2,1,1,9,759,0,28,349,1,28,0,28
11,1,49,20,1,1,2,1,2,1,1,2,3,2,6,NaN,NaN,NaN,1853,0,29,1,29
11,1,50,20,1,1,2,1,2,1,1,2,2,2,2,883,1,31,1193,1,29,1,29
11,1,51,20,1,1,2,1,2,1,1,2,3,1,4,773,0,28,303,0,28,0,28
11,1,52,20,1,1,2,1,2,1,1,1,2,2,3,NaN,NaN,NaN,NaN,NaN,31,1,29
11,1,53,20,1,1,2,1,2,1,1,2,2,2,10,1259,1,31,625,1,29,1,29
11,1,54,20,1,1,2,1,2,1,3,NaN,NaN,NaN,NaN,1200,0,28,710,0,28,0,28
